8.93	632.168	248.154
8.94	632.876	248.002
8.95	633.583	247.848
8.96	634.29	247.694
8.97	634.997	247.539
8.98	635.704	247.382
8.99	636.411	247.225
9	637.118	247.067
9.01	637.825	246.908
9.02	638.533	246.748
9.03	639.24	246.587
9.04	639.947	246.425
9.05	640.654	246.262
9.06	641.361	246.098
9.07	642.068	245.933
9.08	642.775	245.768
9.09	643.482	245.601
9.1	644.19	245.433
9.11	644.897	245.264
9.12	645.604	245.095
9.13	646.311	244.924
9.14	647.018	244.753
9.15	647.725	244.58
9.16	648.432	244.407
9.17	649.139	244.232
9.18	649.847	244.057
9.19	650.554	243.88
9.2	651.261	243.703
9.21	651.968	243.525
9.22	652.675	243.345
9.23	653.382	243.165
9.24	654.089	242.984
9.25	654.796	242.802
9.26	655.504	242.619
9.27	656.211	242.435
9.28	656.918	242.25
9.29	657.625	242.064
9.3	658.332	241.877
9.31	659.039	241.689
9.32	659.746	241.5
9.33	660.453	241.31
9.34	661.161	241.119
9.35	661.868	240.928
9.36	662.575	240.735
9.37	663.282	240.541
9.38	663.989	240.347
9.39	664.696	240.151
9.4	665.403	239.954
9.41	666.11	239.757
9.42	666.818	239.558
9.43	667.525	239.359
9.44	668.232	239.159
9.45	668.939	238.957
9.46	669.646	238.755
9.47	670.353	238.552
9.48	671.06	238.347
9.49	671.767	238.142
9.5	672.475	237.936
9.51	673.182	237.729
9.52	673.889	237.521
9.53	674.596	237.312
9.54	675.303	237.102
9.55	676.01	236.891
9.56	676.717	236.679
9.57	677.424	236.466
9.58	678.132	236.252
9.59	678.839	236.037
9.6	679.546	235.822
9.61	680.253	235.605
9.62	680.96	235.387
9.63	681.667	235.169
9.64	682.374	234.949
9.65	683.081	234.728
9.66	683.789	234.507
9.67	684.496	234.284
9.68	685.203	234.061
9.69	685.91	233.837
9.7	686.617	233.611
9.71	687.324	233.385
9.72	688.031	233.158
9.73	688.738	232.929
9.74	689.446	232.7
9.75	690.153	232.47
9.76	690.86	232.239
9.77	691.567	232.007
9.78	692.274	231.774
9.79	692.981	231.54
9.8	693.688	231.305
9.81	694.395	231.069
9.82	695.103	230.832
9.83	695.81	230.594
9.84	696.517	230.355
9.85	697.224	230.115
9.86	697.931	229.875
9.87	698.638	229.633
9.88	699.345	229.39
9.89	700.052	229.147
9.9	700.76	228.902
9.91	701.467	228.657
9.92	702.174	228.41
9.93	702.881	228.163
9.94	703.588	227.914
9.95	704.295	227.665
9.96	705.002	227.414
9.97	705.709	227.163
9.98	706.417	226.911
9.99	707.124	226.658
10	707.831	226.403
10.01	708.538	226.148
10.02	709.245	225.892
10.03	709.952	225.635
10.04	710.659	225.377
10.05	711.366	225.118
10.06	712.073	224.858
10.07	712.781	224.597
10.08	713.488	224.335
10.09	714.195	224.073
10.1	714.902	223.809
10.11	715.609	223.544
10.12	716.316	223.278
10.13	717.023	223.012
10.14	717.73	222.744
10.15	718.438	222.475
10.16	719.145	222.206
10.17	719.852	221.935
10.18	720.559	221.664
10.19	721.266	221.391
10.2	721.973	221.118
10.21	722.68	220.844
10.22	723.387	220.568
10.23	724.095	220.292
10.24	724.802	220.015
10.25	725.509	219.737
10.26	726.216	219.457
10.27	726.923	219.177
10.28	727.63	218.896
10.29	728.337	218.614
10.3	729.044	218.331
10.31	729.752	218.047
10.32	730.459	217.762
10.33	731.166	217.476
10.34	731.873	217.19
10.35	732.58	216.902
10.36	733.287	216.613
10.37	733.994	216.323
10.38	734.701	216.033
10.39	735.409	215.741
10.4	736.116	215.448
10.41	736.823	215.155
10.42	737.53	214.86
10.43	738.237	214.565
10.44	738.944	214.268
10.45	739.651	213.971
